ReceiptNo,Replen_Balance_Order,Cust_Sys_No,Allocated_Part,EDI_Order_Type,ShipFromCode,ShipToCode,Country,Quantity,PutAwayDate,InventoryDate,FY,Quarter,Month,Week,OrderType,Count_PO
CS-DIRSEL-RC0028746,5001624230,P01-95450153454,J5RTR,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001624239,P01-95450153432,5TRT8,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001626961,P01-95450155254,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001631402,P01-95450155519,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001631405,P02-95450155519,3P0KH,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001631419,P01-95450156923,TT15W,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001631959,P02-95450157389,3P0KH,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001631987,P01-95450157389,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028746,5001632481,P01-95450158602,89M96,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:13:56,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028747,5001618722,K01-5001613788,RF96M,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 13:14:32,2024-04-16,FY25,Q1,04,WK11,P3,2
CS-DIRSEL-RC0028747,5001624389,P01-95450153984,3P0KH,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:14:32,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028747,5001631403,P01-95450156528,PHRDD,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:14:32,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001624381,P01-95450154780,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001624382,P01-95450153897,NM0KF,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001624384,P01-95448770449,DTTXF,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001624388,P01-95450154749,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001626965,P01-95450154898,54CCV,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001626966,P01-95450154915,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028749,5001632462,P01-95450159549,3C21P,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 13:24:30,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028758,5001567454,K01-5001545738,J69G1,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028758,5001568805,K01-5001545530,6HD99,REPLEN-IN,CSK,DIRSEL,KR,5,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028758,5001568973,K01-5001545488,K5YKW,REPLEN-IN,CSK,DIRSEL,KR,4,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028758,5001569272,K01-5001545636,TPV37,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028758,5001569328,K01-5001547793,7G0C1,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028758,5001569407,K01-5001547363,Y0CR7,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028758,5001571226,5001571226,6F29G,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:04:46,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028759,5001524978,P01-95450071534,0WKPP,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-16 15:05:50,2024-04-16,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028760,5001323262,5001323262,TPTGV,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323264,5001323264,822F2,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323268,5001323268,4WX6Y,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323273,5001323273,PK0WD,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323274,5001323274,DV85K,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323275,5001323275,54J82,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323281,5001323281,J5W7V,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323283,5001323283,T55RG,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323285,5001323285,13TVG,REPLEN-IN,CSK,DIRSEL,KR,9,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323286,5001323286,Y42YD,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323287,5001323287,X5X6K,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323289,5001323289,CRK9K,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323293,5001323293,MNJ89,REPLEN-IN,CSK,DIRSEL,KR,7,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323295,5001323295,186R8,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323296,5001323296,6W4F0,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028760,5001323299,5001323299,XWTK9,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:07:42,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001477879,K01-5001472277,7VD2T,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478367,K01-5001473338,8HHPD,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478382,K01-5001473655,19WMR,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478434,K01-5001473484,JP1R4,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478485,K01-5001473798,GWVPD,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478528,K01-5001474166,1PW4Y,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478531,K01-5001474082,J9CT8,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478864,K01-5001473739,54H4T,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478865,K01-5001473926,VRVJF,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478870,K01-5001473812,GJVX0,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028764,5001478875,K01-5001473043,7VD2T,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 15:45:57,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478103,K01-5001473781,RHXRG,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478133,K01-5001473332,8455M,REPLEN-IN,CSK,DIRSEL,KR,4,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478164,K01-5001473203,JN7XC,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478169,K01-5001473893,9FDV3,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478180,K01-5001473128,WXN5F,REPLEN-IN,CSK,DIRSEL,KR,9,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478215,K01-5001473454,H2KK6,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478242,K01-5001473904,751F2,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478353,K01-5001473676,57J47,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478389,K01-5001473870,Y4GNJ,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478435,K01-5001473244,J62W1,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478451,K01-5001473168,1CW9G,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478509,K01-5001473675,TT15W,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478515,K01-5001473626,N70XY,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478524,K01-5001473980,CMXV6,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478532,K01-5001473851,FTDDV,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478541,K01-5001472859,9RW31,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478553,K01-5001473189,J69WW,REPLEN-IN,CSK,DIRSEL,KR,10,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478554,K01-5001473181,80MH0,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478607,K01-5001473151,W8MY4,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478649,K01-5001473803,CXV28,REPLEN-IN,CSK,DIRSEL,KR,4,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478764,K01-5001473283,N8RCT,REPLEN-IN,CSK,DIRSEL,KR,6,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478772,K01-5001473671,V1FR8,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478829,K01-5001472903,PDMM0,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028765,5001478863,K01-5001473323,XVN59,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-16 16:32:49,2024-04-16,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028783,5001435640,P01-95448587729,DTTXF,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-09 13:51:48,2024-04-09,FY25,Q1,04,WK10,P1,2
CS-DIRSEL-RC0028787,5001512497,K01-5001507660,D6DD9,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-15 11:28:48,2024-04-15,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028787,5001512525,K01-5001507513,PRR48,REPLEN-IN,CSK,DIRSEL,KR,1,2024-04-15 11:28:48,2024-04-15,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028787,5001512788,K01-5001506881,GXT0D,REPLEN-IN,CSK,DIRSEL,KR,3,2024-04-15 11:28:48,2024-04-15,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028787,5001513253,K01-5001507803,F4Y1M,REPLEN-IN,CSK,DIRSEL,KR,2,2024-04-15 11:28:48,2024-04-15,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028789,5001489918,P01-95450030588,3C21P,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 11:48:09,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028789,5001524955,P01-95450071845,NXW0W,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 11:48:09,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028793,5001525834,P01-95450073917,YP4HV,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:04:26,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028793,5001525862,P01-95450074408,3P0KH,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:04:26,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028793,5001528334,P01-95450074851,YP4HV,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:04:26,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028793,5001529630,P02-95450075505,3P0KH,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:04:26,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028797,5001525831,P01-95450074477,3C21P,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:27:25,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028797,5001525832,P01-95450072511,NXW0W,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:27:25,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028797,5001528326,P01-95450074887,3C21P,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:27:25,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028797,5001529639,P01-95450075505,HV8FN,PNAC-IN,CSK,DIRSEL,KR,1,2024-04-15 15:27:25,2024-04-15,FY25,Q1,04,WK11,P1,1
CS-DIRSEL-RC0028798,5001705003,5001705003,YDP72,BALANCE-IN,CHTPE1,DIRSEL,KR,1,2024-04-17 09:36:42,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028798,5001705581,5001705581,DWHWX,BALANCE-IN,CHTPE1,DIRSEL,KR,1,2024-04-17 09:36:42,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028799,5001654147,5001654147,GM4PN,BALANCE-IN,CHHKG1,DIRSEL,KR,1,2024-04-17 09:37:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028800,5001704986,5001704986,XC0M4,BALANCE-IN,SHKHH1,DIRSEL,KR,1,2024-04-17 09:35:57,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001545898,5001545898,DYMD0,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001545913,5001545913,5DWH8,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001545977,5001545977,H08D9,REPLEN-IN,CHSIN4,DIRSEL,KR,10,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001546190,5001546190,FJ1WP,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001546420,5001546420,8DC0P,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001546781,5001546781,97GR0,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001546788,5001546788,NDF82,REPLEN-IN,CHSIN4,DIRSEL,KR,10,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001546927,5001546927,J6F35,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001546958,5001546958,8K1N5,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547068,5001547068,467XP,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547160,5001547160,05HGM,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547235,5001547235,X8M6P,REPLEN-IN,CHSIN4,DIRSEL,KR,10,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547239,5001547239,11GWG,REPLEN-IN,CHSIN4,DIRSEL,KR,3,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547489,5001547489,21R78,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547635,5001547635,1Y6TH,REPLEN-IN,CHSIN4,DIRSEL,KR,10,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547700,5001547700,24FG6,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547704,5001547704,MT0R5,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001547810,5001547810,MTP8T,REPLEN-IN,CHSIN4,DIRSEL,KR,10,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028801,5001548112,5001548112,6XW3M,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 09:34:46,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545379,5001545379,8DN1Y,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545423,5001545423,H61XC,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545481,5001545481,6NW0J,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545483,5001545483,DX66W,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545500,5001545500,XPWWP,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545789,5001545789,G5FXT,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545797,5001545797,M8TY4,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545833,5001545833,KYD0N,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545896,5001545896,HDV4Y,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001545933,5001545933,J52K5,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001546007,5001546007,G8RPD,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001546433,5001546433,DX74Y,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001546472,5001546472,1V1N1,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001546579,5001546579,YHJD6,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547087,5001547087,29NJ4,REPLEN-IN,CHSIN4,DIRSEL,KR,4,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547120,5001547120,732YD,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547200,5001547200,8FN79,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547473,5001547473,3TM39,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547609,5001547609,M9RY6,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547702,5001547702,NDYHG,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547764,5001547764,J5H9M,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547775,5001547775,674DH,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001547900,5001547900,MM445,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001548089,5001548089,50RP9,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
CS-DIRSEL-RC0028802,5001548289,5001548289,2G6VY,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-04-17 10:27:17,2024-04-17,FY25,Q1,04,WK11,P3,1
