ReceiptNo	Replen/Balance Order#	Cust Sys No	Allocated Part#	EDI Order Type	ShipFromCode	ShipToCode	Country	Region	Quantity	ActualPhysicalReceiptDate	PutAwayDate	Meet KPI	PutAwayDate - ActualPhysicalReceiptDate (In Mins)	Inbound KPI 
CS-TTHBKK-RC0038368	5002200441	5002200441	7RMPY	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	250	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002186479	5002186479	X99HC	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002165760	5002165760	Y1HPF	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147893	5002147893	8TY14	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147272	5002147272	358VV	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147843	5002147843	73W54	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002147290	5002147290	1CXP8	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	7	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-TTHBKK-RC0038368	5002084253	5002084253	G2G54	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	2	05/07/2024 14:46:26	05/07/2024 15:44:23	YES	57	
CS-DIRSEL-RC0030516	5002247553	5002247553	VGH0C	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/07/2024 15:04:19	05/07/2024 15:06:45	YES	2	
CS-DIRSEL-RC0030517	5002165621	P01-95450567610	79YX6	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 15:00:22	05/07/2024 15:05:20	YES	4	
CS-DIRSEL-RC0030519	5002152558	K01-5002147459	65K5F	REPLEN-IN	CSK	DIRSEL	KR	APCC	2	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002153008	K01-5002146997	GTK7T	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152517	K01-5002146503	RH5JK	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152388	K01-5002146411	9PM36	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152227	K01-5002147077	VCCNF	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152497	K01-5002147273	NJ25G	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152326	K01-5002147841	8549H	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152905	K01-5002147160	MYPFK	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152518	K01-5002147007	G1Y09	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152256	K01-5002145956	9PM36	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152854	K01-5002146491	F5C73	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152132	K01-5002146998	1P3R2	REPLEN-IN	CSK	DIRSEL	KR	APCC	3	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030519	5002152589	K01-5002146808	KWHF2	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:18:30	05/07/2024 15:20:18	YES	1	
CS-DIRSEL-RC0030520	5002247148	5002247148	NVVG0	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:23:26	NO	73	
CS-DIRSEL-RC0030520	5002247705	5002247705	KTJTY	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	2	05/07/2024 15:10:20	05/07/2024 16:23:26	NO	73	
CS-DIRSEL-RC0030521	5002152745	K01-5002146910	D4TRY	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:24:04	NO	73	
CS-DIRSEL-RC0030521	5002152703	K01-5002146993	1FRG3	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:24:04	NO	73	
CS-DIRSEL-RC0030521	5002152946	K01-5002147674	WKFHK	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:24:04	NO	73	
CS-DIRSEL-RC0030521	5002152692	K01-5002146896	W9F11	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:24:04	NO	73	
CS-DIRSEL-RC0030521	5002153117	K01-5002146904	GX59H	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:24:04	NO	73	
CS-DIRSEL-RC0030529	5002287790	5002287790	N0VK0	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 15:10:20	05/07/2024 16:24:30	NO	74	
CS-TTHBKK-RC0038383	5002200380	5002200380	06335	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	250	05/07/2024 15:46:29	05/07/2024 16:05:52	YES	19	
CS-TTHBKK-RC0038383	5002185122	5002185122	96CV7	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	3	05/07/2024 15:46:29	05/07/2024 16:05:52	YES	19	
CS-TTHBKK-RC0038383	5002185122	5002185122	N3H69	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 15:46:29	05/07/2024 16:05:52	YES	19	
CS-TTHBKK-RC0038383	5002185798	5002185798	4WX6Y	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 15:46:29	05/07/2024 16:05:52	YES	19	
CS-TTHBKK-RC0038383	5002085101	5002085101	VC44T	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	3	05/07/2024 15:46:29	05/07/2024 16:05:52	YES	19	
CS-TTHBKK-RC0038383	5002084299	5002084299	YFPFX	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 15:46:29	05/07/2024 16:05:52	YES	19	
CS-TTHBKK-RC0038386	5002147342	5002147342	TN62H	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 16:40:21	05/07/2024 16:46:01	YES	5	
CS-TTHBKK-RC0038386	5002084297	5002084297	2G6VY	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 16:40:21	05/07/2024 16:46:01	YES	5	
CS-TTHBKK-RC0038386	5002147437	5002147437	R8H4H	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	2	05/07/2024 16:40:21	05/07/2024 16:46:01	YES	5	
CS-TTHBKK-RC0038395	5002186072	5002186072	4JXDM	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	5	05/07/2024 17:12:57	05/07/2024 17:13:13	YES	0	
CS-TTHBKK-RC0038398	5002084538	5002084538	2RRX0	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 17:22:21	05/07/2024 17:39:26	YES	17	
CS-TTHBKK-RC0038398	5002084538	5002084538	XWTK9	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 17:22:21	05/07/2024 17:39:26	YES	17	
CS-TTHBKK-RC0038425	5002285172	K01-5002279153	3P0KH	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 20:00:30	05/07/2024 20:01:51	YES	1	
CS-TTHBKK-RC0038425	5002285172	K01-5002279153	MPN6R	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 20:00:30	05/07/2024 20:01:51	YES	1	
CS-TTHBKK-RC0038425	5002193702	K01-5002186651	5FK7C	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 20:00:30	05/07/2024 20:01:51	YES	1	
CS-TTHBKK-RC0038426	5002193235	K01-5002186143	0T0XF	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 20:06:26	05/07/2024 20:07:38	YES	1	
CS-TTHBKK-RC0038427	5002193476	K01-5002186611	N8R4T	REPLEN-IN	CSK	TTHBKK	TH	APCC	13	05/07/2024 20:16:27	05/07/2024 20:18:00	YES	1	
CS-DIRSEL-RC0030572	5002293891	5002293891	X51KN	REPLEN-IN	DIRKWJ	DIRSEL	KR	APCC	1	05/08/2024 08:54:19	05/08/2024 08:54:28	YES	0	
CS-DIRTAJ-RC0000714	5002357573	5002357573	75481	REPLEN-IN	DIRSEL	DIRTAJ	KR	APCC	20	05/08/2024 08:54:56	05/08/2024 08:55:04	YES	0	
CS-DIRSEL-RC0030573	5002043298	5002043298	FP86V	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 09:00:18	05/08/2024 09:29:31	YES	29	
CS-DIRSEL-RC0030573	5002004297	5002004297	NXRKW	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 09:00:18	05/08/2024 09:29:31	YES	29	
CS-DIRSEL-RC0030574	5002043069	5002043069	8HTF1	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 09:00:17	05/08/2024 09:42:16	YES	41	
CS-DIRSEL-RC0030574	5002004647	5002004647	2PFPW	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	5	05/08/2024 09:00:17	05/08/2024 09:42:16	YES	41	
CS-DIRSEL-RC0030574	5002085386	5002085386	GW0K9	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	4	05/08/2024 09:00:17	05/08/2024 09:42:16	YES	41	
CS-DIRSEL-RC0030575	5002085320	5002085320	HD8WG	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	21	05/08/2024 09:00:17	05/08/2024 09:41:53	YES	41	
CS-DIRSEL-RC0030575	5002085158	5002085158	FW8KR	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	4	05/08/2024 09:00:17	05/08/2024 09:41:53	YES	41	
CS-TTHBKK-RC0038428	5002290512	5002290512	54CCV	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:44:25	05/07/2024 12:36:01	YES	51	
CS-TTHHDY-RC0001410	5002327726	P01-93450807272	W15FD	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/08/2024 10:29:24	05/08/2024 10:57:39	NO	28	
CS-TTHHDY-RC0001410	5002320262	P01-93450806291	1KJYN	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/08/2024 10:29:24	05/08/2024 10:57:39	NO	28	
CS-TRIBWN-RC0002933	5002248964	K01-5002244184	098F8	REPLEN-IN	CSK	TRIBWN	BN	APCC	1	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002933	5002250779	K01-5002243710	D5M19	REPLEN-IN	CSK	TRIBWN	BN	APCC	10	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002933	5002284988	K01-5002279704	4D22M	REPLEN-IN	CSK	TRIBWN	BN	APCC	1	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002933	5002251803	K01-5002243373	4D22M	REPLEN-IN	CSK	TRIBWN	BN	APCC	1	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002933	5002252041	K01-5002244089	5TWVF	REPLEN-IN	CSK	TRIBWN	BN	APCC	7	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002933	5002252062	K01-5002244286	8FK4W	REPLEN-IN	CSK	TRIBWN	BN	APCC	1	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002933	5002251383	K01-5002243615	5T75M	REPLEN-IN	CSK	TRIBWN	BN	APCC	1	05/08/2024 10:34:00	05/08/2024 10:47:14	YES	13	
CS-TRIBWN-RC0002934	5002280213	5002280213	0DHFT	REPLEN-IN	CHSIN4	TRIBWN	BN	APCC	5	05/08/2024 10:34:00	05/08/2024 10:41:33	YES	7	
CS-TTHBKK-RC0038439	5002318467	5002318467	97XT1	BALANCE-IN	TTHHDY	TTHBKK	TH	APCC	1	05/08/2024 11:24:55	05/08/2024 11:25:17	YES	0	
CS-TTHBKK-RC0038440	5001304456	5001304456	061XT	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/08/2024 11:40:18	05/08/2024 12:15:59	YES	35	
CS-TTHBKK-RC0038440	5001550553	5001550553	2TF3C	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/08/2024 11:40:18	05/08/2024 12:15:59	YES	35	
CS-TTHBKK-RC0038441	5002367676	5002367676	RT6JG	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	10	05/08/2024 11:40:21	05/08/2024 12:16:37	YES	36	
CS-TTHBKK-RC0038442	5002341379	5002341379	2VJ50	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/08/2024 11:40:22	05/08/2024 12:17:02	YES	36	
CS-DIRSEL-RC0030609	5002177573	P01-95450594919	79YX6	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:23	05/08/2024 11:53:41	NO	18	
CS-TTHBKK-RC0038443	5002370881	P01-93450845938	YW46P	PNAC-IN	CHSIN4	TTHBKK	TH	APCC	1	05/08/2024 11:42:16	05/08/2024 12:17:27	NO	35	
CS-TTHBKK-RC0038444	5002260834	P01-93450740464	M8JRT	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002233938	P02-93450714624	3KJK7	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002259059	P01-93450736682	G8MW0	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002219850	P01-93450690641	HMKCM	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002261791	P01-93450740693	3P5X2	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002259917	P01-93450737934	1JYWX	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002233935	P01-93450714624	HCVMT	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002290588	P01-93450771744	PFD4X	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002291613	P01-93450773396	XXRTX	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002215346	P01-93450686053	0K4N0	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002269224	P01-93450747943	JXHHF	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002259964	P01-93450737968	4WCJR	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002288393	P01-93450771128	941DD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002260845	P01-93450739472	2G2DT	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002212478	P01-93450682377	4X33N	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002260403	P01-93450738658	NN17N	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002260400	P01-93450738636	DM5H0	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002269222	P01-93450749086	93YNN	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002261786	P01-93450740891	419HT	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-TTHBKK-RC0038444	5002216665	P01-93450687912	KVD7H	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 11:42:19	05/08/2024 12:17:58	NO	35	
CS-DIRSEL-RC0030610	5002291509	P01-95450773440	H6K0X	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:24	05/08/2024 11:54:30	NO	19	
CS-DIRSEL-RC0030611	5002261831	P01-95450742711	G8X1F	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:54:50	NO	19	
CS-DIRSEL-RC0030612	5002243873	5002243873	PH8TT	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:26	05/08/2024 11:55:26	YES	20	
CS-DIRSEL-RC0030612	5002244305	5002244305	5KW3M	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:26	05/08/2024 11:55:26	YES	20	
CS-TTHBKK-RC0038445	5002357568	5002357568	CJGT7	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/08/2024 11:46:16	05/08/2024 12:18:40	YES	32	
CS-TTHBKK-RC0038446	5002318497	5002318497	CJGT7	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/08/2024 11:46:18	05/08/2024 12:19:02	YES	32	
CS-DIRSEL-RC0030613	5002298708	P01-95450771568	4J4GF	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002294163	P01-95450778111	63KWG	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002292158	P01-95450773132	C9NJK	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002295334	P01-95450638380	54CCV	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002294178	P04-95450776294	PMJN9	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002294176	P02-95450776294	8F8VW	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002294170	P03-95450776294	007N8	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002293843	P01-95450063889	J3X3M	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030613	5002294164	P01-95450777090	5R4R4	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:56:12	NO	20	
CS-DIRSEL-RC0030614	5002244226	5002244226	M5K68	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:29	05/08/2024 11:57:11	YES	21	
CS-DIRSEL-RC0030614	5002244290	5002244290	V95N9	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:29	05/08/2024 11:57:11	YES	21	
CS-DIRSEL-RC0030614	5002243428	5002243428	42YRG	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:29	05/08/2024 11:57:11	YES	21	
CS-DIRSEL-RC0030614	5002243355	5002243355	NMYR1	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:29	05/08/2024 11:57:11	YES	21	
CS-DIRSEL-RC0030614	5002278370	5002278370	P229X	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/08/2024 11:35:29	05/08/2024 11:57:11	YES	21	
CS-DIRSEL-RC0030615	5002243663	5002243663	JG56T	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:25	05/08/2024 11:57:36	YES	22	
CS-DIRSEL-RC0030615	5002243536	5002243536	JXP9N	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/08/2024 11:35:25	05/08/2024 11:57:36	YES	22	
CS-TTHBKK-RC0038447	5002199994	5002199994	F8YTT	REPLEN-IN	CSK	TTHBKK	TH	APCC	16	05/08/2024 11:50:17	05/08/2024 12:45:28	YES	55	
CS-DIRSEL-RC0030616	5002281589	5002281589	53KHR	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 11:35:24	05/08/2024 11:58:09	YES	22	
CS-DIRSEL-RC0030616	5002282037	5002282037	CGYG5	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 11:35:24	05/08/2024 11:58:09	YES	22	
CS-DIRSEL-RC0030616	5002281988	5002281988	FXVYX	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 11:35:24	05/08/2024 11:58:09	YES	22	
CS-DIRSEL-RC0030616	5002281561	5002281561	N3D20	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 11:35:24	05/08/2024 11:58:09	YES	22	
CS-DIRSEL-RC0030617	5002281742	5002281742	W1WK3	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:35:27	05/08/2024 11:59:10	YES	23	
CS-DIRSEL-RC0030618	5002279538	5002279538	75X1V	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	5	05/08/2024 11:35:23	05/08/2024 11:59:43	YES	24	
CS-DIRSEL-RC0030618	5002279850	5002279850	MT0R5	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:23	05/08/2024 11:59:43	YES	24	
CS-DIRSEL-RC0030618	5002279446	5002279446	M04W6	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	9	05/08/2024 11:35:23	05/08/2024 11:59:43	YES	24	
CS-DIRSEL-RC0030619	5002318915	5002318915	W1WK3	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:35:34	05/08/2024 12:02:48	YES	27	
CS-DIRSEL-RC0030620	5002243788	5002243788	CG56W	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:35:36	05/08/2024 12:00:05	YES	24	
CS-DIRSEL-RC0030629	5002293841	P01-95450712570	X51KN	PNAC-IN	CSK	DIRSEL	KR	APCC	3	05/08/2024 11:30:22	05/08/2024 12:22:58	NO	52	
CS-DIRSEL-RC0030629	5002295394	P01-95449726526	DTTXF	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:30:22	05/08/2024 12:22:58	NO	52	
CS-DIRSEL-RC0030629	5002295342	P01-95450529991	DTTXF	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:30:22	05/08/2024 12:22:58	NO	52	
CS-DIRSEL-RC0030629	5002295387	P01-95450286308	DTTXF	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 11:30:22	05/08/2024 12:22:58	NO	52	
CS-DIRSEL-RC0030630	5002281668	5002281668	YC2KJ	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:30:25	05/08/2024 12:22:27	YES	52	
CS-DIRSEL-RC0030630	5002281656	5002281656	K1YYM	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:30:25	05/08/2024 12:22:27	YES	52	
CS-DIRSEL-RC0030631	5002279162	5002279162	3KDWX	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030631	5002279813	5002279813	KTJTY	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	6	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030631	5002280200	5002280200	YCVFG	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030631	5002279317	5002279317	J4YMY	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030631	5002279627	5002279627	5VGYX	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030631	5002279862	5002279862	4JXDM	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	5	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030631	5002279152	5002279152	TN78Y	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	7	05/08/2024 11:30:24	05/08/2024 12:21:03	YES	50	
CS-DIRSEL-RC0030632	5002318153	5002318153	5P925	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:20:36	YES	50	
CS-DIRSEL-RC0030632	5002318078	5002318078	C92D0	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:20:36	YES	50	
CS-DIRSEL-RC0030632	5002318032	5002318032	R0YNP	BALANCE-IN	CHTPE1	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:20:36	YES	50	
CS-DIRSEL-RC0030633	5002244342	5002244342	3KDWX	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
